COUNTRY_CODE,DATE,LOCAL_PRICE,DOLLAR_PRICE,DOLLAR_PPP
ROC,2008-06-30,75.0,2.4701523260601,21.008403361345
ROC,2007-06-30,75.0,2.2886437497139,21.994134897361
ROC,2007-01-31,75.0,2.2778697362227,23.291925465839
ROC,2006-05-31,75.0,2.3334681559379,24.193548387097
ROC,2006-01-31,75.0,2.3474545767539,23.809523809524
ROC,2005-06-30,75.0,2.4057738572574,24.509803921569
ROC,2004-05-31,75.0,2.24,25.862068965517
ROC,2003-04-30,70.0,2.01,25.830258302583
ROC,2002-04-30,70.0,2.01,28.112449799197
ROC,2001-04-30,70.0,2.13,27.55905511811
ROC,2000-04-30,70.0,2.29,27.888446215139
THA,2019-07-31,119.0,3.8601897656313,20.731707317073
THA,2019-01-31,119.0,3.7178786221979,21.326164874552
THA,2018-07-31,119.0,3.5875791377751,21.597096188748
THA,2018-01-31,119.0,3.7245696400626,22.537878787879
THA,2017-07-31,119.0,3.4962466763621,22.452830188679
THA,2017-01-31,119.0,3.345233744694,23.517786561265
THA,2016-07-31,119.0,3.4034034034034,23.611111111111
THA,2016-01-31,112.0,3.0922142462728,22.718052738337
THA,2015-07-31,108.0,3.1683168316832,22.546972860125
THA,2015-01-31,99.0,3.0363441190002,20.668058455115
THA,2014-07-31,99.0,3.1151667715544,20.646506777894
THA,2014-01-31,96.0,2.9201520912548,20.760497386917
THA,2013-07-31,89.0,2.845723421263,19.53182150695
THA,2013-01-31,87.0,2.9238783397748,19.920337729864
THA,2012-07-31,82.0,2.5867507886435,18.94858463316
THA,2012-01-31,78.0,2.4566929133858,18.5837292303
THA,2011-07-31,70.0,2.3529411764706,17.220172201722
THA,2010-07-31,70.0,2.1668472372698,18.75
THA,2010-01-31,70.0,2.112569790252,19.553072625698
THA,2009-07-31,64.49,1.8876042733792,18.064425770308
THA,2008-06-30,62.0,1.8585131894484,17.366946778711
THA,2007-06-30,62.0,1.7994485560877,18.181818181818
THA,2007-01-31,62.0,1.7563739376771,19.254658385093
THA,2006-05-31,60.0,1.5606710885681,19.354838709677
THA,2006-01-31,60.0,1.5092441202364,19.047619047619
THA,2005-06-30,60.0,1.480384900074,19.607843137255
THA,2004-05-31,59.0,1.45,20.344827586207
THA,2003-04-30,59.0,1.37,21.771217712177
THA,2002-04-30,55.0,1.27,22.088353413655
THA,2001-04-30,55.0,1.21,21.653543307087
THA,2000-04-30,55.0,1.45,21.91235059761
TUR,2019-07-31,13.99,2.4449493184201,2.4372822299652
TUR,2019-01-31,10.75,1.9968792956124,1.926523297491
TUR,2018-07-31,10.75,2.2841965471448,1.950998185118
TUR,2018-01-31,10.75,2.8270130963025,2.0359848484848
TUR,2017-07-31,10.75,3.006110093539,2.0283018867925
TUR,2017-01-31,10.75,2.7485522161001,2.1245059288538
TUR,2016-07-31,10.75,3.5326399500501,2.1329365079365
TUR,2016-01-31,10.25,3.4057682083998,2.079107505071
TUR,2015-07-31,10.25,3.8742109838606,2.1398747390397
TUR,2015-01-31,9.25,3.9640875099102,1.9311064718163
TUR,2014-07-31,9.25,4.4231918708906,1.9290928050052
TUR,2014-01-31,8.5,3.7584842254206,1.8381690394666
TUR,2013-07-31,8.5,4.3423842243735,1.865398683248
TUR,2013-01-31,8.45,4.7773851590106,1.9347914231879
TUR,2012-07-31,8.25,4.515846515956,1.9064124783362
TUR,2012-01-31,6.6,3.5427681902359,1.57246939641
TUR,2011-07-31,6.5,3.7728182952666,1.5990159901599
TUR,2010-07-31,5.95,3.890668933499,1.59375
TUR,2010-01-31,5.65,3.8316774609203,1.5782122905028
TUR,2009-07-31,5.65,3.6450437082675,1.5826330532213
TUR,2008-06-30,5.15,4.3177530915951,1.4425770308123
TUR,2007-06-30,4.75,3.6591942069178,1.3929618768328
TUR,2007-01-31,4.55,3.2275226103919,1.4130434782609
TUR,2006-05-31,4.2,2.7246188777165,1.3548387096774
TUR,2006-01-31,4.1,3.0677141788253,1.3015873015873
TUR,2005-06-30,4.0,2.9218407596786,1.3071895424837
TUR,2004-05-31,3950000.0,2.58,1362068.9655172
TUR,2003-04-30,3750000.0,2.28,1383763.8376384
TUR,2002-04-30,4000000.0,3.06,1606425.7028112
TUR,2001-04-30,0.0,0.0,0.0
TUR,2000-04-30,0.0,0.0,0.0
UAE,2018-01-31,14.0,3.8115981486523,2.6515151515152
UAE,2017-07-31,14.0,3.8115981486523,2.6415094339623
UAE,2017-01-31,13.0,3.5393411380343,2.5691699604743
UAE,2016-07-31,13.0,3.539244779614,2.5793650793651
UAE,2016-01-31,13.0,3.539244779614,2.6369168356998
UAE,2015-07-31,13.0,3.5393893192121,2.713987473904
UAE,2015-01-31,13.0,3.5392929581683,2.713987473904
UAE,2014-07-31,13.0,3.5392929581683,2.711157455683
UAE,2014-01-31,12.0,3.2670841274163,2.5950621733646
UAE,2013-07-31,12.0,3.2670841274163,2.6335040234089
UAE,2013-01-31,12.0,3.2670396536938,2.747632790326
UAE,2012-07-31,12.0,3.2671286023496,2.7729636048527
UAE,2012-01-31,12.0,3.2670841274163,2.8590352662
UAE,2011-07-31,12.0,3.2670396536938,2.9520295202952
UAE,2010-07-31,11.0,2.9949494261949,2.9464285714286
UAE,2010-01-31,11.0,2.9948271167983,3.072625698324
UAE,2009-07-31,10.0,2.7225701061802,2.8011204481793
UAE,2008-06-30,10.0,2.7226812965408,2.8011204481793
UAE,2007-06-30,10.0,2.7226812965408,2.9325513196481
UAE,2007-01-31,10.0,2.7228666339923,3.1055900621118
UAE,2006-05-31,9.0,2.450579970593,2.9032258064516
UAE,2006-01-31,0.0,0.0,0.0
UAE,2005-06-30,9.0,2.4506466984343,2.9411764705882
UAE,2004-05-31,0.0,0.0,0.0
UAE,2003-04-30,0.0,0.0,0.0
UAE,2002-04-30,0.0,0.0,0.0
UAE,2001-04-30,0.0,0.0,0.0
UAE,2000-04-30,0.0,0.0,0.0
UKR,2019-07-31,57.0,2.2224388341944,9.9303135888502
UKR,2019-01-31,54.0,1.9424460431655,9.6774193548387
UKR,2018-07-31,50.0,1.9084697889232,9.0744101633394
UKR,2018-01-31,47.0,1.6367752045969,8.9015151515152
UKR,2017-07-31,44.0,1.6978583831758,8.3018867924528
UKR,2017-01-31,42.0,1.5421332843767,8.300395256917
UKR,2016-07-31,39.0,1.5725806451613,7.7380952380952
UKR,2016-01-31,36.0,1.541755888651,7.3022312373225
UKR,2015-07-31,34.0,1.5489749430524,7.098121085595
UKR,2015-01-31,19.0,1.2008595626343,3.9665970772443
UKR,2014-07-31,19.0,1.6260162601626,3.9624608967675
UKR,2014-01-31,19.0,2.2675736961451,4.1088484411606
UKR,2013-07-31,19.0,2.3298589822195,4.1697147037308
UKR,2013-01-31,19.0,2.3330058939096,4.3504185846829
UKR,2012-07-31,15.0,1.8551728402696,3.4662045060659
UKR,2012-01-31,17.0,2.1142963746036,4.05029996045
UKR,2011-07-31,16.5,2.064048036027,4.0590405904059
UKR,2010-07-31,14.5,1.8356754019496,3.8839285714286
UKR,2010-01-31,14.0,1.8276762402089,3.921568627451
UKR,2009-07-31,14.0,1.8276762402089,3.921568627451
UKR,2008-06-30,11.0,2.3913043478261,3.0812324929972
UKR,2007-06-30,9.25,1.8398806563899,2.7126099706745
UKR,2007-01-31,9.0,1.7821782178218,2.7950310559006
UKR,2006-05-31,8.5,1.6831683168317,2.741935483871
UKR,2006-01-31,0.0,0.0,0.0
UKR,2005-06-30,7.25,1.4328063241107,2.3692810457516
UKR,2004-05-31,7.25,1.3598424458408,2.5
UKR,2003-04-30,0.0,0.0,0.0
UKR,2002-04-30,0.0,0.0,0.0
UKR,2001-04-30,0.0,0.0,0.0
UKR,2000-04-30,0.0,0.0,0.0
USA,2019-07-31,5.74,5.74,1.0
USA,2019-01-31,5.58,5.58,1.0
USA,2018-07-31,5.51,5.51,1.0
USA,2018-01-31,5.28,5.28,1.0
USA,2017-07-31,5.3,5.3,1.0
USA,2017-01-31,5.06,5.06,1.0
USA,2016-07-31,5.04,5.04,1.0
USA,2016-01-31,4.93,4.93,1.0
USA,2015-07-31,4.79,4.79,1.0
USA,2015-01-31,4.79,4.79,1.0
USA,2014-07-31,4.795,4.795,1.0
USA,2014-01-31,4.6241666666667,4.6241666666667,1.0
USA,2013-07-31,4.5566666666667,4.5566666666667,1.0
USA,2013-01-31,4.3673958333333,4.3673958333333,1.0
USA,2012-07-31,4.3275,4.3275,1.0
USA,2012-01-31,4.19722,4.19722,1.0
USA,2011-07-31,4.065,4.065,1.0
USA,2010-07-31,3.7333333333333,3.73,1.0
USA,2010-01-31,3.58,3.58,1.0
USA,2009-07-31,3.57,3.57,1.0
USA,2008-06-30,3.57,3.57,1.0
USA,2007-06-30,3.41,3.41,1.0
USA,2007-01-31,3.22,3.22,1.0
USA,2006-05-31,3.1,3.1,1.0
USA,2006-01-31,3.15,3.15,1.0
USA,2005-06-30,3.06,3.06,1.0
USA,2004-05-31,2.9,2.9,1.0
USA,2003-04-30,2.71,2.71,1.0
USA,2002-04-30,2.49,2.49,1.0
USA,2001-04-30,2.54,2.54,1.0
USA,2000-04-30,2.51,2.51,1.0
URY,2019-07-31,164.0,4.6631314064744,28.571428571429
URY,2019-01-31,140.0,4.3063672716087,25.089605734767
URY,2018-07-31,140.0,4.4714148834238,25.40834845735
URY,2018-01-31,140.0,4.8985304408677,26.515151515152
URY,2017-07-31,130.0,4.5288277303606,24.528301886792
URY,2017-01-31,125.0,4.3516100957354,24.703557312253
URY,2016-07-31,123.0,4.0775733465937,24.404761904762
URY,2016-01-31,113.0,3.7435812489647,22.920892494929
URY,2015-07-31,113.0,4.1323825196562,23.590814196242
URY,2015-01-31,113.0,4.6264073694985,23.590814196242
URY,2014-07-31,113.0,4.9194601654332,23.566214807091
URY,2014-01-31,105.0,4.911131898971,22.70679401694
URY,2013-07-31,105.0,4.9798434906332,23.043160204828
URY,2013-01-31,105.0,5.4460580912863,24.041786915353
URY,2012-07-31,99.0,4.5267489711934,22.876949740035
URY,2012-01-31,90.0,4.6272493573265,21.4427644965
URY,2011-07-31,90.0,4.8780487804878,22.140221402214
URY,2010-07-31,79.0,3.7440758293839,21.160714285714
URY,2010-01-31,77.0,3.3232628398792,21.56862745098
URY,2009-07-31,61.0,2.6327147173069,17.086834733894
URY,2008-06-30,61.0,3.1853785900783,17.086834733894
URY,2007-06-30,62.0,2.5892670703696,18.181818181818
URY,2007-01-31,55.0,2.2988505747126,17.080745341615
URY,2006-05-31,42.28,1.7671891327064,13.638709677419
URY,2006-01-31,0.0,0.0,0.0
URY,2005-06-30,44.0,1.8238341968912,14.37908496732
URY,2004-05-31,29.8,1.0021859761224,10.275862068966
URY,2003-04-30,0.0,0.0,0.0
URY,2002-04-30,0.0,0.0,0.0
URY,2001-04-30,0.0,0.0,0.0
URY,2000-04-30,0.0,0.0,0.0
VEN,2017-07-31,10950.0,4.0555555555556,2066.0377358491
VEN,2017-01-31,3550.0,5.2467859002457,701.58102766798
VEN,2016-07-31,2170.0,3.3832236695941,430.55555555556
VEN,2016-01-31,132.0,0.66432274812203,26.774847870183
VEN,2015-07-31,132.0,0.67005076142132,27.557411273486
VEN,2015-01-31,132.0,2.5334871339159,27.557411273486
VEN,2014-07-31,75.0,6.8181818181818,15.641293013556
VEN,2014-01-31,45.0,7.1518253047472,9.7314831501171
VEN,2013-07-31,45.0,7.1518253047472,9.8756400877835
VEN,2013-01-31,39.0,9.081065977437,8.9298065685596
VEN,2012-07-31,34.0,7.9168267495605,7.8567302137493
VEN,2012-01-31,30.0,6.9854353672593,7.1475881655
VEN,2011-07-31,28.0,6.5197396761086,6.8880688806888
VEN,2010-07-31,0.0,0.0,0.0
VEN,2010-01-31,0.0,0.0,0.0
VEN,2009-07-31,0.0,0.0,0.0
VEN,2008-06-30,0.0,0.0,0.0
VEN,2007-06-30,7400.0,3.4461882363899,2170.0879765396
VEN,2007-01-31,6800.0,1.6483737580837,2111.801242236
VEN,2006-05-31,5701.25,2.2627779233047,1839.1129032258
VEN,2006-01-31,5900.0,2.2554206550659,1873.0158730159
VEN,2005-06-30,5600.0,2.12958526327,1830.0653594771
VEN,2004-05-31,4400.0,1.48,1517.2413793103
VEN,2003-04-30,3700.0,2.32,1365.3136531365
VEN,2002-04-30,2500.0,2.92,1004.016064257
VEN,2001-04-30,0.0,0.0,0.0
VEN,2000-04-30,0.0,0.0,0.0
AUT,2018-01-31,3.4,4.16245,0.64393939393939
AUT,2017-07-31,3.4,3.88263,0.64150943396226
AUT,2017-01-31,3.4,3.55929,0.67193675889328
AUT,2016-07-31,3.6,3.96342,0.71428571428571
AUT,2016-01-31,3.5,3.7625,0.70993914807302
AUT,2015-07-31,3.39,3.7142535,0.70772442588727
AUT,2015-01-31,3.39,3.9278235,0.70772442588727
AUT,2014-07-31,3.39,4.5641265,0.70698644421272
AUT,2014-01-31,3.39,4.5983655,0.73310506397549
AUT,2013-07-31,3.39,4.3586925,0.74396488661302
AUT,2013-01-31,3.39,4.6000605,0.77620626326711
AUT,2012-07-31,3.19,3.8673965,0.73714615829001
AUT,2012-01-31,3.09,3.9201285,0.7362015810465
AUT,2011-07-31,3.09,4.4299785,0.76014760147601
BEL,2018-01-31,4.1,5.019425,0.77651515151515
BEL,2017-07-31,4.05,4.6248975,0.76415094339623
BEL,2017-01-31,3.95,4.1350575,0.78063241106719
BEL,2016-07-31,3.95,4.3487525,0.78373015873016
BEL,2016-01-31,3.95,4.24625,0.80121703853955
BEL,2015-07-31,3.7,4.053905,0.77244258872651
BEL,2015-01-31,3.7,4.287005,0.77244258872651
BEL,2014-07-31,3.7,4.981495,0.77163712200209
BEL,2014-01-31,3.95,5.3579775,0.85420796539917
BEL,2013-07-31,3.7,4.757275,0.81199707388442
BEL,2013-01-31,3.8,5.15641,0.87008371693658
BEL,2012-07-31,3.8,4.60693,0.87810514153668
BEL,2012-01-31,3.7,4.694005,0.881535873745
BEL,2011-07-31,3.75,5.3761875,0.92250922509225
EST,2018-01-31,3.15,3.8563875,0.59659090909091
EST,2017-07-31,3.15,3.5971425,0.59433962264151
EST,2017-01-31,3.1,3.245235,0.61264822134387
EST,2016-07-31,3.1,3.412945,0.61507936507937
EST,2016-01-31,3.0,3.225,0.60851926977688
EST,2015-07-31,2.95,3.2321675,0.61586638830898
EST,2015-01-31,2.9,3.360085,0.60542797494781
EST,2014-07-31,2.9,3.904415,0.60479666319082
EST,2014-01-31,2.8,3.79806,0.6055145071184
EST,2013-07-31,2.75,3.5358125,0.60351133869788
EST,2013-01-31,2.7,3.663765,0.61821737782336
EST,2012-07-31,2.04,2.473194,0.47140381282496
EST,2012-01-31,2.04,2.588046,0.486035995254
EST,2011-07-31,2.2,3.15403,0.54120541205412
FIN,2018-01-31,4.56,5.58258,0.86363636363636
FIN,2017-07-31,4.56,5.207292,0.86037735849057
FIN,2017-01-31,4.55,4.7631675,0.89920948616601
FIN,2016-07-31,4.6,5.06437,0.91269841269841
FIN,2016-01-31,4.1,4.4075,0.8316430020284
FIN,2015-07-31,4.1,4.492165,0.85594989561587
FIN,2015-01-31,4.1,4.750465,0.85594989561587
FIN,2014-07-31,4.1,5.520035,0.85505735140772
FIN,2014-01-31,4.1,5.561445,0.88664624256623
FIN,2013-07-31,4.1,5.271575,0.89978054133138
FIN,2013-01-31,3.75,5.0885625,0.85863524697689
FIN,2012-07-31,3.75,4.5463125,0.86655112651646
FIN,2012-01-31,3.75,4.7574375,0.8934485206875
FIN,2011-07-31,3.75,5.3761875,0.92250922509225
FRA,2018-01-31,4.2,5.14185,0.79545454545455
FRA,2017-07-31,4.1,4.681995,0.77358490566038
FRA,2017-01-31,4.1,4.292085,0.8102766798419
FRA,2016-07-31,4.1,4.513895,0.81349206349206
FRA,2016-01-31,4.1,4.4075,0.8316430020284
FRA,2015-07-31,4.1,4.492165,0.85594989561587
FRA,2015-01-31,3.9,4.518735,0.81419624217119
FRA,2014-07-31,3.9,5.250765,0.8133472367049
FRA,2014-01-31,3.8,5.15451,0.82176968823211
FRA,2013-07-31,3.9,5.014425,0.8558888076079
FRA,2013-01-31,3.6,4.88502,0.82428983709781
FRA,2012-07-31,3.6,4.36446,0.83188908145581
FRA,2012-01-31,3.6,4.56714,0.85771057986
FRA,2011-07-31,3.5,5.017775,0.8610086100861
DEU,2018-01-31,3.9,4.774575,0.73863636363636
DEU,2017-07-31,3.9,4.453605,0.73584905660377
DEU,2017-01-31,3.79,3.9675615,0.74901185770751
DEU,2016-07-31,3.79,4.1726005,0.75198412698413
DEU,2016-01-31,3.59,3.85925,0.72819472616633
DEU,2015-07-31,3.59,3.9333835,0.74947807933194
DEU,2015-01-31,3.67,4.2522455,0.76617954070981
DEU,2014-07-31,3.67,4.9411045,0.76538060479666
DEU,2014-01-31,3.67,4.9781715,0.79365651468733
DEU,2013-07-31,3.64,4.68013,0.79882955376737
DEU,2013-01-31,3.64,4.939298,0.83344861306557
DEU,2012-07-31,3.64,4.412954,0.84113229347198
DEU,2012-01-31,3.53,4.4783345,0.8410328741405
DEU,2011-07-31,3.4,4.87441,0.83640836408364
GRC,2018-01-31,3.35,4.1012375,0.6344696969697
GRC,2017-07-31,3.35,3.8255325,0.63207547169811
GRC,2017-01-31,3.35,3.5069475,0.66205533596838
GRC,2016-07-31,3.35,3.6881825,0.66468253968254
GRC,2016-01-31,3.35,3.60125,0.67951318458418
GRC,2015-07-31,3.05,3.3417325,0.63674321503132
GRC,2015-01-31,3.05,3.5338825,0.63674321503132
GRC,2014-07-31,3.05,4.1063675,0.63607924921794
GRC,2014-01-31,3.05,4.1371725,0.65957830239683
GRC,2013-07-31,2.6,3.34295,0.57059253840527
GRC,2013-01-31,3.3,4.477935,0.75559901733966
GRC,2012-07-31,2.683,3.25273505,0.61998844598498
GRC,2012-01-31,3.3,4.186545,0.786234698205
GRC,2011-07-31,3.26,4.673699,0.8019680196802
IRL,2018-01-31,4.07,4.9826975,0.77083333333333
IRL,2017-07-31,4.07,4.6477365,0.76792452830189
IRL,2017-01-31,4.0,4.1874,0.79051383399209
IRL,2016-07-31,4.0,4.4038,0.79365079365079
IRL,2016-01-31,3.95,4.24625,0.80121703853955
IRL,2015-07-31,3.7,4.053905,0.77244258872651
IRL,2015-01-31,3.49,4.0436885,0.7286012526096
IRL,2014-07-31,3.49,4.6987615,0.72784150156413
IRL,2014-01-31,3.46,4.693317,0.74824292665345
IRL,2013-07-31,3.46,4.448695,0.75932699341624
IRL,2013-01-31,3.49,4.7357555,0.79910320318649
IRL,2012-07-31,3.49,4.2311015,0.80647024841132
IRL,2012-01-31,3.8,4.82087,0.90536116763
IRL,2011-07-31,3.8,5.44787,0.93480934809348
ITA,2018-01-31,4.2,5.14185,0.79545454545455
ITA,2017-07-31,4.2,4.79619,0.79245283018868
ITA,2017-01-31,4.2,4.39677,0.8300395256917
ITA,2016-07-31,4.2,4.62399,0.83333333333333
ITA,2016-01-31,4.0,4.3,0.81135902636917
ITA,2015-07-31,4.0,4.3826,0.83507306889353
ITA,2015-01-31,3.85,4.4608025,0.80375782881002
ITA,2014-07-31,3.85,5.1834475,0.8029197080292
ITA,2014-01-31,3.85,5.2223325,0.8325824472878
ITA,2013-07-31,3.75,4.8215625,0.82297000731529
ITA,2013-01-31,3.85,5.2242575,0.88153218689627
ITA,2012-07-31,3.6,4.36446,0.83188908145581
ITA,2012-01-31,3.5,4.440275,0.833885285975
ITA,2011-07-31,3.5,5.017775,0.8610086100861
NLD,2018-01-31,3.71,4.5419675,0.70265151515152
NLD,2017-07-31,3.61,4.1224395,0.6811320754717
NLD,2017-01-31,3.61,3.7791285,0.71343873517787
NLD,2016-07-31,3.45,3.7982775,0.68452380952381
NLD,2016-01-31,3.45,3.70875,0.69979716024341
NLD,2015-07-31,3.45,3.7799925,0.72025052192067
NLD,2015-01-31,3.45,3.9973425,0.72025052192067
NLD,2014-07-31,3.45,4.6449075,0.71949947862357
NLD,2014-01-31,3.45,4.6797525,0.74608037484231
NLD,2013-07-31,3.45,4.4358375,0.75713240673007
NLD,2013-01-31,3.45,4.6814775,0.78994442721874
NLD,2012-07-31,3.38,4.097743,0.78105141536684
NLD,2012-01-31,3.25,4.1231125,0.7743220512625
NLD,2011-07-31,3.25,4.6593625,0.79950799507995
PRT,2018-01-31,3.2,3.9176,0.60606060606061
PRT,2017-07-31,3.25,3.7113375,0.61320754716981
PRT,2017-01-31,3.05,3.1928925,0.60276679841897
PRT,2016-07-31,3.05,3.3578975,0.60515873015873
PRT,2016-01-31,3.0,3.225,0.60851926977688
PRT,2015-07-31,3.0,3.28695,0.62630480167015
PRT,2015-01-31,3.0,3.47595,0.62630480167015
PRT,2014-07-31,3.0,4.03905,0.62565172054223
PRT,2014-01-31,3.0,4.06935,0.64876554334114
PRT,2013-07-31,2.95,3.7929625,0.64740307242136
PRT,2013-01-31,2.95,4.0030025,0.67545972762182
PRT,2012-07-31,4.95,6.0011325,1.1438474870017
PRT,2012-01-31,2.9,3.679085,0.690933522665
PRT,2011-07-31,2.9,4.157585,0.71340713407134
ESP,2018-01-31,3.95,4.8357875,0.74810606060606
ESP,2017-07-31,3.8,4.33941,0.71698113207547
ESP,2017-01-31,3.95,4.1350575,0.78063241106719
ESP,2016-07-31,3.5,3.853325,0.69444444444444
ESP,2016-01-31,3.5,3.7625,0.70993914807302
ESP,2015-07-31,3.65,3.9991225,0.76200417536534
ESP,2015-01-31,3.65,4.2290725,0.76200417536534
ESP,2014-07-31,3.65,4.9141775,0.76120959332638
ESP,2014-01-31,3.65,4.9510425,0.78933141106506
ESP,2013-07-31,3.5,4.500125,0.76810534016094
ESP,2013-01-31,3.5,4.749325,0.80139289717843
ESP,2012-07-31,3.5,4.243225,0.80878105141537
ESP,2012-01-31,3.5,4.440275,0.833885285975
ESP,2011-07-31,3.5,5.017775,0.8610086100861
LVA,2018-01-31,2.7,3.305475,0.51136363636364
LVA,2015-07-31,2.45,2.6843425,0.51148225469729
LVA,2013-07-31,1.69,3.0932552393155,0.37088514996342
LVA,2013-01-31,1.69,3.2799611838913,0.38695828463758
LVA,2012-07-31,1.69,2.9422005571031,0.39052570768342
LVA,2012-01-31,1.65,2.9980921231943,0.3931173491025
LVA,2011-07-31,1.6,3.2339565437089,0.39360393603936
LVA,2010-07-31,1.55,2.8034002532103,0.41517857142857
LVA,2010-01-31,1.55,3.0894957145705,0.43417366946779
LVA,2009-07-31,1.55,3.0894957145705,0.43417366946779
LVA,2008-06-30,1.55,3.4965034965035,0.43417366946779
LVA,2007-06-30,1.39,2.720688980231,0.40762463343109
LVA,2007-01-31,1.35,2.4653031409788,0.41925465838509
LVA,2006-05-31,1.35,2.4653031409788,0.43548387096774
LVA,2006-01-31,0.0,0.0,0.0
LVA,2005-06-30,1.09,1.9220596014812,0.3562091503268
LVA,2004-05-31,1.09,1.9970685232686,0.37586206896552
LVA,2003-04-30,0.0,0.0,0.0
LVA,2002-04-30,0.0,0.0,0.0
LVA,2001-04-30,0.0,0.0,0.0
LVA,2000-04-30,0.0,0.0,0.0
